HNetID,VIN,Stock #,Stock-Type,Year,Make,Model,Model-No,Model-Type,Transmission,Trim-Level,# of Doors,Mileage,# of Cyl,Engine,Drivetrain,Ext. Color,Int. Color,Invoice Price,Retail Price,Book Value,Selling Price,Entry Date,Certified,Description,Options,Wheelbase,Commercial
2120322,1FTNR1CM6FKA39883,F97811,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,8,,3.7L,,UH/BLACK,VK/GRAY,31656.00,33610.00,,33610.00,12/04/14,,,UH VK 57B 99M 446 TC8 X73 153 17B 20B 425 542 61C FUEL FDMA,,
2120322,1FTEW1E8XFKD03583,F98466,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,4,,3.5L,,UH/BLACK,MG/GRAY,42378.92,46000.00,,46000.00,02/27/15,,,302A UH MG 998 446 X26 153 422 50N 53A 59S 655 96W FUEL FDMA SAD,,C
2120322,1FM5K8F81FGB44941,F97680,NEW,2015,FORD,EXPLORER,K8F,UT,AUTOMATIC,,,7,,3.5L,,BT/GRAY,CL/GRAY,44596.08,47290.00,,47290.00,11/21/14,,,302A BT CL 998 44J 153 422 439 FUEL FDMA SAD,,
2120322,1FMCU9J97FUC30733,F98860,NEW,2015,FORD,ESCAPE,U9J,MP,AUTOMATIC,,,5.,4,2.0L,,UH/BLACK,8B/BLACK,33807.64,35665.00,,35665.00,04/15/15,,,300A UH 8B 999 446 422 43M 50C 536 582 61X 85T FUEL FDMA SAD,,
2120322,3FA6P0LU0FR308529,F98598,NEW,2015,FORD,Fusion Hybrid,P0L,SD,AUTOMATIC,,,5,,2.0L,,UH/BLACK,BW/BLACK,26136.08,27715.00,,27715.00,03/17/15,,,500A UH DW 99U 44J 153 422 FUEL FDMA SAD,,
2120322,1FTEW1EG0FFB03974,F98729,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,4,,3.5L,,W6/GREEN,HC/BROWN,51369.92,56045.00,,56045.00,03/31/15,,,W6 HC 502A 99G 446 T24 X27 153 422 53A 63T 64L 655 67T 68T 86L C 90R 96L 96W FUEL FDMA SAD,,C
2120322,1FTFX1ET2EFC57678,F96502,NEW,2014,FORD,F150,X1E,PU,AUTOMATIC,,,2,,3.5L V6,,UH/BLACK,HB/BLACK,46726.12,50865.00,,50865.00,07/09/14,,,FDMA SAD 502A 99T 446 T2E X27 153 422 64X 96L 96W FUEL,,C
2120322,1FTEW1E81FKD03584,F98467,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,4,,3.5L,,UH/BLACK,MG/GRAY,42378.92,46000.00,,46000.00,02/27/15,,,302A UH MG 998 446 X26 153 422 50N 53A 59S 655 96W FUEL FDMA SAD,,C
2120322,1FM5K8D80FGC55032,F98991,NEW,2015,FORD,EXPLORER,K8D,UT,AUTOMATIC,,,5.,6,3.5L,,UG/WHITE,BW/BLACK,39864.26,42325.00,,42325.00,04/27/15,,,202B UG BW 998 44J 153 18P 422 439 61N FUEL FDMA SAD,,
2120322,1FTNR1CM3FKA43454,F97812,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,4,,3.7L,,YZ/WHITE,VK/GRAY,32224.00,34265.00,,34265.00,12/04/14,,,YZ VK 57B 99M 446 TC8 X73 153 17B 20B 425 52C 53B 59B 542 57N 61C 85D FUEL FDMA,,
2120322,1FTNR1CM5FKA43455,F97813,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,5,,3.7L,,YZ/WHITE,VK/GRAY,31941.00,33940.00,,33940.00,12/04/14,,,YZ VK 57B 99M 446 TC8 X73 153 20B 425 52C 53B 59B 542 61C 85D FUEL FDMA,,
2120322,1FMCU9J99FUC30734,F98861,NEW,2015,FORD,ESCAPE,U9J,UT,AUTOMATIC,,,5.,4,2.0L,,UX/GRAY,8B/BLACK,33639.64,35475.00,,34475.00,04/15/15,,,300A UX 8B 999 446 422 43M 50C 50Q 536 582 FUEL FDMA SAD,,
2120322,3FA6P0LU7FR308530,F98599,NEW,2015,FORD,Fusion Hybrid,P0L,SD,AUTOMATIC,,,6,,2.0L,,UH/BLACK,BW/BLACK,27997.08,29765.00,,29765.00,03/17/15,,,502A UH BW 99U 44J 153 422 FUEL FDMA SAD,,
2120322,1FDRF3H66FEB74176,F97158,NEW,2015,FORD,F350,F3H,PU,AUTOMATIC,,,7,8,6.2L V8,,F1/RED,AS/GRAY,36958.80,39375.00,,39375.00,09/29/14,,,640A F1 AS 572 996 44P TBK X4L 90L 213 425 473 52B 64J 65Z 96P FUEL FDMA,141,C
2120322,1FADP5CU9FL106808,F98075,NEW,2015,FORD,C-MAX,P5C,SD,AUTOMATIC,,,6,,99U,,HI/GRAY,FL/GRAY,32190.08,33890.00,,33890.00,01/16/15,,,301A 99U 44J TDH 153 425 SAD FUEL FDMA,,
2120322,1FT7X2A63FEC74636,F98206,NEW,2015,FORD,F250,X2A,PU,AUTOMATIC,,,3,,6.2L,,Z1/WHITE,AS/GRAY,33165.20,35230.00,,35230.00,02/05/15,,,Z1 AS 572 996 44P TBK X37 422 592 85L FUEL FDMA,,C
2120322,1FTFX1ET0EFC57680,F96503,NEW,2014,FORD,F150,X1E,PU,AUTOMATIC,,,2,,3.5L V6,,W6/GREEN,HA/BROWN,46726.12,50865.00,,50865.00,07/09/14,,,502A 99T 446 T2E X27 153 422 63T 64X 96L SAD FDMA FUEL,,C
2120322,1FTEW1E83FKD03585,F98468,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,6,,3.5L,,BLACK/BLACK,MG/GRAY,42378.92,46000.00,,46000.00,02/27/15,,,302A UH MG 998 446 X26 153 422 50N 53A 59S 655 96W FUEL FDMA SAD,,C
2120322,1FTEW1E85FKD03586,F98469,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,6,,3.5L,,YZ/WHITE,MG/GRAY,42378.92,46000.00,,46000.00,02/27/15,,,302A YZ MG 998 446 X26 153 422 50N 53A 59S 655 96W FUEL FDMA SAD,,C
2120322,1FADP5CU2FL100767,F97159,NEW,2015,FORD,C-MAX,P5C,HB,AUTOMATIC,,,6,4,2.0L I4,,RR/RED,FL/GRAY,31258.38,32855.00,,32855.00,09/29/14,,,300A FL 99U 44J TDH 153 425 RR,,
2120322,1FTEW1EF5FFA65293,F98338,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,8,,5.0L,,N1/BLUE,9B/BLACK,55781.92,60500.00,,60500.00,02/19/15,,,701A N1 9B 99F 446 XL3 153 422 43V 53A 655 96W FUEL FDMA SAD,,C
2120322,1FADP5CU0FL106809,F98076,NEW,2015,FORD,C-MAX,P5C,SD,AUTOMATIC,,,6,,99U,,UH/BLACK,FW/BLACK,32140.08,33890.00,,33890.00,01/16/15,,,301A 99U 44J TDH 153 425 SAD FUEL FDMA,,
2120322,1FTNE1YG9FKA35969,F97683,NEW,2015,FORD,TRANSIT,,VN,AUTOMATIC,,,7,,3.5L,,YZ/WHITE,CK/GRAY,31069.00,33110.00,,33110.00,11/21/14,,,YZ CK 57B 99G 446 TC8 X3L 153 17B 20A 21C 425 FUEL FDMA,,
2120322,3FA6P0LU9FR308531,F98600,NEW,2015,FORD,Fusion Hybrid,P0L,SD,AUTOMATIC,,,9,,2.0L,,UH/BLACK,BW/BLACK,28065.08,29840.00,,29840.00,03/17/15,,,502A UH BW 99U 44J 153 422 55M FUEL FDMA SAD,,
2120322,NM0LS7E75F1189086,F97945,NEW,2015,FORD,Trans Sport,S7E,VN,AUTOMATIC,,,6,,2.5L,,UV/BLUE,EK/GRAY,23673.80,24870.00,,24870.00,12/16/14,,,100A UV EK 997 446 T55 201 425 43D 55A 59G 87R FUEL FDMA,,
2120322,1FM5K7B89FGB93711,F98207,NEW,2015,FORD,EXPLORER,K7B,UT,AUTOMATIC,,,3,,3.5L,,UH/BLACK,7L/GRAY,30392.68,31595.00,,31595.00,02/05/15,,,100A UH 7L 998 44J T88 153 422 FUEL FDMA,,
2120322,1FTMF1EMXEKF66874,F97028,NEW,2014,FORD,F150,F1E,PU,AUTOMATIC,,,6,6,3.7L V6,,YZ/WHITE,AS/GRAY,30798.12,32520.00,,32520.00,09/10/14,,,101A YZ AS 99M 446 X26 153 422 SAD FUEL FDMA,,C
2120322,1FM5K8D83FGC55025,F98993,NEW,2015,FORD,EXPLORER,K8D,MP,AUTOMATIC,,,6,6,3.5L,,J7/GRAY,BL,40397.26,42925.00,,42925.00,04/27/15,,,202B J7 BL 998 44J 153 18P 422 439 61N 642 FUEL FDMA SAD,,
2120322,1FD0X5HT4FEC07084,F97552,NEW,2015,FORD,F550,X5H,IV,AUTOMATIC,,,9,8,6.7L DIESEL,,Z1/WHITE,AS/GRAY,52841.60,57075.00,,57075.00,11/11/14,,,660A Z1 AS 572 99T 44W TFB X8L 90L 18B 213 41H 425 473 52B 535 63B 65Z 67D 68M 76S 945 96P,,C
2120322,1FTNR1CM9FKA43457,F97815,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,40,,3.7L,,WHITE/WHITE,VK/GRAY,31525.00,33460.00,,33460.00,12/04/14,,,YZ VK 57B 99M 446 TC8 X73 153 17B 20B 425 542 61C FUEL FDMA,,
2120322,1FDUF5HT2FED33013,F98863,NEW,2015,FORD,F550,F5H,IV,AUTOMATIC,,,5.,8,6.7L,,Z1/WHITE,AS/GRAY,50955.60,55110.00,,55110.00,04/15/15,,,Z1 AS 572 99T 44W TFB X8L 68M 90L 18B 213 41H 425 473 52B 535 62R 63B 65Z 67D 945 96P FUEL FDMA,,C
2120322,3FA6P0LU0FR308532,F98601,NEW,2015,FORD,Fusion Hybrid,P0L,SD,AUTOMATIC,,,5,,2.0L,,UH/BLACK,BW/BLACK,28170.08,29955.00,,29955.00,03/17/15,,,502A UH BW 99U 44J 153 422 67B FUEL FDMA SAD,,
2120322,1FMCU0GX7FUC18406,F98732,NEW,2015,FORD,ESCAPE,U0G,UT,AUTOMATIC,,,8,,1.6L,,J7/GRAY,7L/GRAY,27423.52,28945.00,,28945.00,03/31/15,,,201A J7 7L 99X 446 422 43M FUEL FDMA SAD,,
2120322,1FADP3K27FL237501,F98208,NEW,2015,FORD,FOCUS,P3K,HB,AUTOMATIC,,,14,,2.0L,,UH/BLACK,FW/BLACK,21678.64,22875.00,,22875.00,02/05/15,,,201A UH FW 992 44W TDX 425 981 FUEL FDMA,,
2120322,1FADP5CU7FL106810,F98077,NEW,2015,FORD,C-MAX,P5C,SD,AUTOMATIC,,,11,,99U,,RR/RED,FL/GRAY,32549.08,34285.00,,34285.00,01/16/15,,,301A 99U 44J TDH 153 425 SAD FUEL FDMA,,
2120322,1FADP3K23FL258619,F98470,NEW,2015,FORD,FOCUS,P3K,HB,AUTOMATIC,,,7,,2.0L,,UX/GRAY,YW/BLACK,21038.64,22170.00,,22170.00,02/27/15,,,200A UX YW 992 44W TAP 67S 425 584 981 FUEL FDMA,,
2120322,1FM5K8D84FGC55017,F98994,NEW,2015,FORD,EXPLORER,K8D,UT,AUTOMATIC,,,6,6,3.5L,,RR/RED,BW/BLACK,39687.26,42125.00,,42125.00,04/27/15,,,202B BW 998 44J 153 18P 422 439 61N FUEL FDMA SAD,,
2120322,1FMCU9G90FUB76859,F98471,NEW,2015,FORD,ESCAPE,U9G,UT,AUTOMATIC,,,8,,2.0L,,YZ/WHITE,7B/BLACK,30896.52,32660.00,,32660.00,02/27/15,,,201A YZ 7B 999 446 18P 422 50C 50Q 536 586 61X 64L 85T FUEL FDMA SAD,,
2120322,1FTEW1EF3FFB27838,F98995,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,5.,8,5.0L,,RR/RED,9BN/BLACK,57355.44,62295.00,,62295.00,04/27/15,,,701A RR 9B 99F 446 XL3 153 422 43V 53A 54W 63S 655 66A 96L 96W FUEL FDMA SAD,,C
2120322,1FTNR1CM0FKA43458,F97816,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,7,,3.7L,,YZ/WHITE,VK/GRAY,31525.00,33460.00,,33460.00,12/04/14,,,YZ VK 57B 99M 446 TC8 X73 153 17B 20B 425 542 61C FUEL FDMA,,
2120322,3FA6P0K99GR100714,F98733,NEW,2016,FORD,FUSION,P0K,SD,AUTOMATIC,,,7,,2.0L,,YZ/WHITE,CC/GRAY,34123.24,36390.00,,36390.00,03/31/15,,,300A YZ CC 999 44W 13B 153 18C 422 52A 53B 60N 90A FUEL FDMA SAD,,
2120322,2FMDK4JC5EBB71260,F97423,NEW,2014,FORD,EDGE,K4J,UT,AUTOMATIC,,,6,6,3.5L,,UX/GRAY,GW/BLACK,36136.08,38225.00,,38225.00,10/28/14,,,205A UX GW 99C 44J 153 422 52N 61P 64D SAD FUEL FDMA,,
2120322,1FM5K8D87FGC14218,F98340,NEW,2015,FORD,EXPLORER,K8D,UT,AUTOMATIC,,,9,,3.5L,,UG/WHITE,BW/BLACK,38012.68,40235.00,,40235.00,02/19/15,,,202B UG BW 998 44J 153 422 61N FUEL FDMA SAD,,
2120322,1FTNR1YG9FKA35975,F97685,NEW,2015,FORD,TRANSIT,,VN,AUTOMATIC,,,10,,3.5L,,YZ/WHITE,CK/GRAY,31961.00,34060.00,,34060.00,11/21/14,,,YZ CK 57B 99G 446 TC8 X3L 153 17B 20B 21C 425 FUEL FDMA,,
2120322,3FA6P0LU2FR308533,F98602,NEW,2015,FORD,Fusion Hybrid,P0L,SD,AUTOMATIC,,,6,,2.0L,,UH/BLACK,BQ/BROWN,27997.08,29765.00,,29765.00,03/17/15,,,502A UH BQ 99U 44J 153 422 FUEL FDMA SAD,,
2120322,1FADP3F24FL226272,F98078,NEW,2015,FORD,FOCUS,P3F,SD,AUTOMATIC,,,19,,,,YZ/WHITE,YW/BLACK,20388.64,21475.00,,21475.00,01/16/15,,,200A 992 44W 67S 425 981 FUEL FDMA,,
2120322,1FM5K7B89FGB93708,F98209,NEW,2015,FORD,EXPLORER,K7B,UT,AUTOMATIC,,,4,,3.5L,,YZ/WHITE,7L/GRAY,30392.68,31595.00,,31595.00,02/05/15,,,100A YZ 7L 998 44J T88 153 422 FUEL FDMA,,
2120322,1FMCU9GX0FUB86161,F98603,NEW,2015,FORD,ESCAPE,U9G,UT,AUTOMATIC,,,5,,1.6L,,YZ/WHITE,7L/GRAY,28637.52,30195.00,,30195.00,03/17/15,,,201A YZ 7L 99X 446 422 43M FUEL FDMA SAD,,
2120322,1FTNR1CM2FKA43459,F97817,NEW,2015,FORD,TRANSIT,R1C,VN,AUTOMATIC,,,7,,3.7L,,YZ/WHITE,VK/GRAY,31525.00,33460.00,,33460.00,12/04/14,,,YZ VK 57B 99M 446 TC8 X73 153 17B 20B 425 542 61C FUEL FDMA,,
2120322,1FT8X3BT4FED34518,F98865,NEW,2015,FORD,F350,X3B,PU,AUTOMATIC,,,5.,8,6.7L,,UH/BLACK,3S/GRAY,50266.92,54190.00,,54190.00,04/15/15,,,613A UH 3S 99T 44W TDX X3J 18Q 213 39S 41H 425 43B 435 473 54F 59H 592 648 66S 67D 76R 76S FUEL FDMA,,C
2120322,2FMTK4J94FBB18972,F98734,NEW,2015,FORD,EDGE,K4J,UT,AUTOMATIC,,,1,,2.0L,,J7/GRAY,LE/BLACK,37599.96,39875.00,,39875.00,04/01/15,,,201A J7 LE 999 446 51T 153 422 43P 64M FUEL FDMA SAD,,
2120322,1FM5K8GT5FGC14220,F98341,NEW,2015,FORD,EXPLORER,K8G,UT,AUTOMATIC,,,6,,3.5L,,UX/GRAY,CW/BLACK,47133.68,49965.00,,49965.00,02/19/15,,,401A UX CW 99T 44C 153 16N 422 439 FUEL FDMA,,
2120322,1FMCU9GX2FUB86162,F98604,NEW,2015,FORD,ESCAPE,U9G,UT,AUTOMATIC,,,69,,1.6L,,GRAY/GRAY,7L/GRAY,28637.52,30195.00,,30195.00,03/17/15,,,201A J7 7L 99X 446 422 43M FUEL FDMA SAD,,
2120322,1FT7W2B64FEC85663,F98473,NEW,2015,FORD,F250,W2B,PU,AUTOMATIC,,,33,,6.2L,,J7/GRAY,5B/BLACK,53139.20,56955.00,,56955.00,03/02/15,,,J7 5B 76R 996 44P TCW X3E 16S 17C 39D 425 473 592 61L 61S 644 66S 67D 85D 85S 5 90R 96U 965 FUEL FDMA SAD,,C
2120322,1FM5K8B85FGC55000,F98866,NEW,2015,FORD,EXPLORER,K8B,UT,AUTOMATIC,,,5.,6,3.5L,,UX/GRAY,7L,32304.26,33595.00,,33595.00,04/15/15,,,100A UX 7L 998 44J T88 153 422 FUEL FDMA,,
2120322,1FBAX2CM1FKA25338,F97425,NEW,2015,FORD,TRANSIT,,WG,AUTOMATIC,,,5,6,3.7L,,UX/GRAY,CB/BLACK,41268.00,44115.00,,44115.00,10/28/14,,,302A UX CB 57B 99M 446 TC8 X73 15H 153 16E 17K 20H 21F 425 43R 52C 542 57N 58W 61C 647 68H 765 92E FUEL FDMA,,
2120322,1FTBF2B67FED23798,F98735,NEW,2015,FORD,F250,F2B,PU,AUTOMATIC,,,11,,6.2L,,N1/BLUE,AS/GRAY,36730.20,39195.00,,39195.00,04/01/15,,,N1 AS 572 996 44P TBM X3E 90L 18B 213 422 473 52B 592 66S 96P FUEL FDMA,,C
2120322,1FA6P8CF7F5406184,F98997,NEW,2015,FORD,MUSTANG,P8C,CP,MANUAL,,,8,,5.0L,,J4/BLUE,S4/BLACK,40647.64,43405.00,,43405.00,04/28/15,,,401A J4 S4 99F 44X 153 422 67G 68B S FUEL FDMA,,
2120322,1FADP3F21FL251470,F98342,NEW,2015,FORD,FOCUS,P3F,SD,AUTOMATIC,,,6,,2.0L,,YZ/WHITE,YL/GRAY,19393.64,20380.00,,20380.00,02/19/15,,,200A YZ YL 992 44W TSL 425 981 FUEL FDMA,,
2120322,1FM5K8GT3FGC00834,F98212,NEW,2015,FORD,EXPLORER,K8G,UT,AUTOMATIC,,,8,,3.5L,,UH/BLACK,CW/BLACK,47133.68,49965.00,,49965.00,02/05/15,,,401A UH CW 99T 44C 153 16N 422 439 FUEL FDMA,,
2120322,1FMCU9GX4FUB86163,F98605,NEW,2015,FORD,ESCAPE,U9G,UT,AUTOMATIC,,,11,,1.6L,,UX/GRAY,7B/BLACK,28637.52,30195.00,,30195.00,03/17/15,,,201A UX 7B 99X 446 422 43M FUEL FDMA SAD,,
2120322,1FDRF3H6XFED11412,F98998,NEW,2015,FORD,F350,F3H,PU,AUTOMATIC,,,8,,6.2L,,Z1/WHITE,AS/GRAY,36711.32,39175.00,,39175.00,04/28/15,,,Z1 AS 572 996 44P TBM X4L 90L 17F 41H 425 473 51D 52B 61J 65Z 96V FUEL FDMA,,C
2120322,1FTEX1E84FFA94752,F98474,NEW,2015,FORD,F150,X1E,PU,AUTOMATIC,,,9,,3.5L,,UH/BLACK,MG/GRAY,39130.92,42410.00,,42410.00,03/03/15,,,302A UH MG 998 446 X26 153 422 53A 655 67T FUEL FDMA SAD,,C
2120322,1FM5K8B89FGC55002,F98867,NEW,2015,FORD,EXPLORER,K8B,UT,AUTOMATIC,,,5.,6,998,,J4/BLUE,7L,32304.26,33595.00,,33595.00,04/15/15,,,100A J4 7L 998 44J T88 153 422 FUEL FDMA,,
2120322,1FTSW2CMXFKA08377,F96640,NEW,2015,FORD,TRANSIT,,VN,AUTOMATIC,,,6,6,3.7L,,YZ/WHITE,VK,33888.75,35975.00,,35975.00,07/23/14,,,101A 57B 99M 446 TC8 X7L 153 17A 20C 425 544 FUEL FDMA,,
2120322,1FT7X2B67FED34514,F98736,NEW,2015,FORD,F250,X2B,PU,AUTOMATIC,,,14,,6.2L,,UH/BLACK,AS/GRAY,38689.20,41260.00,,41260.00,04/01/15,,,UH AS 572 996 44P TBM X37 90L 18B 213 422 473 52B 592 66S 96P FUEL FDMA,,C
2120322,1FM5K8B88FGC43875,F98737,NEW,2015,FORD,EXPLORER,K8B,UT,AUTOMATIC,,,9,,3.5L,,UH/BLACK,7L/GRAY,32742.68,34085.00,,34085.00,04/01/15,,,100A UH 7L 998 44J T88 53M 153 422 85B FUEL FDMA,,
2120322,1FM5K8GT5FGC00835,F98213,NEW,2015,FORD,EXPLORER,K8G,UT,AUTOMATIC,,,4,,3.5L,,UH/BLACK,CW/BLACK,47133.68,49965.00,,49965.00,02/05/15,,,401A UH CW 99T 44C 153 16N 422 439 FUEL FDMA,,
2120322,1FDWE3FL5FDA02659,F97165,NEW,2015,FORD,E350,E3F,VN,AUTOMATIC,,,6,8,5.4L V8,,YZ/WHITE,AE/GRAY,43140.02,48130.00,,48130.00,09/30/14,,,780A YZ AE 572 587 593 596 945 99L 44T T67 XE2 903 153 162 20C 211 425 525 54E 656 948 18A FUEL FDMA UPFIT,158,C
2120322,1FTEX1C81FFB27841,F98999,NEW,2015,FORD,F150,X1C,PU,AUTOMATIC,,,1,,3.5L,,UH/BLACK,AG/GRAY,31574.42,33505.00,,33505.00,04/28/15,,,101A UH AG 998 446 X26 153 422 53A A FUEL FDMA SAD,,C
2120322,1FDUF5HT9FED19559,F98606,NEW,2015,FORD,F550,F5H,IV,AUTOMATIC,,,6,,6.7L,,Z1/WHITE,AS/GRAY,50883.20,55130.00,,55130.00,03/18/15,,,Z1 AS 572 99T 44W TFB X8L 68M 90L 18B 213 41H 425 473 52B 535 62R 63B 65Z 67D 76S 945 96P FUEL FDMA,,C
2120322,1FTEX1E86FFA94753,F98475,NEW,2015,FORD,F150,X1E,PU,AUTOMATIC,,,9,,3.5L,,YZ/WHITE,MG/GRAY,39130.92,42410.00,,42410.00,03/03/15,,,302A YZ MG 998 446 X26 153 422 53A 655 67T FUEL FDMA SAD,,C
2120322,1FT7X2B63FED23803,F98868,NEW,2015,FORD,F250,X2B,PU,AUTOMATIC,,,5.,8,996,,F1/RED,3S/GRAY,41174.90,43820.00,,43820.00,04/17/15,,,603A 3S 996 44P TBK X3E 18Q 213 39S 422 43B 435 473 592 61S 64W 66S 76S 965 F1,,C
2120322,1FDUF5HTXFEB81255,F97296,NEW,2015,FORD,F550,F5H,PU,AUTOMATIC,,,9,8,6.7L DIESEL,,UH/BLACK,AS/GRAY,46675.80,50220.00,,50220.00,10/13/14,,,660A UH AS 572 99T 44W TFB X41 90L 41H 425 473 52B 63B 65Z 67D FUEL SFAC 1006,,C
2120322,1FM5K8B8XFGC43876,F98738,NEW,2015,FORD,EXPLORER,K8B,UT,AUTOMATIC,,,9,,3.5L,,UH/BLACK,7L/GRAY,32742.68,34085.00,,34085.00,04/01/15,,,100A UH 7L 998 44J T88 53M 153 422 85B FUEL FDMA,,
2120322,1FDUF5HT5FED19560,F98607,NEW,2015,FORD,F550,F5H,IV,AUTOMATIC,,,8,,6.7L,,Z1/WHITE,AS/GRAY,50882.20,55130.00,,55130.00,03/18/15,,,Z1 AS 572 99T 44W TFB X8L 68M 90L 18B 213 41H 425 473 52B 535 62R 63B 65Z 67D 76S 945 96P FUEL FDMA,,C
2120322,1FM5K8GT7FGC00836,F98214,NEW,2015,FORD,EXPLORER,K8G,UT,AUTOMATIC,,,6,,3.5L,,UH/BLACK,CW/BLACK,47133.68,49965.00,,49965.00,02/05/15,,,401A UH CW 99T 44C 153 16N 422 439 FUEL FDMA,,
2120322,1FDRF3GT2FEB37522,F96904,NEW,2015,FORD,F350,F3G,PU,AUTOMATIC,,,6,8,6.7L V8,,WHITE/WHITE,AS/GRAY,40143.30,43405.00,,43405.00,08/19/14,,,640A Z1 AS 572 99T 44W TBM X4N 90L 41H 425 52B 65Z 67D,141,C
2120322,1FTEX1C83FFB28742,F99000,NEW,2015,FORD,F150,X1C,PU,AUTOMATIC,,,4,,3.5L,,N1/BLUE,AG/GRAY,31574.42,33505.00,,33505.00,04/28/15,,,101A N1 AG 998 446 X26 153 422 53A A FUEL FDMA SAD,,C
2120322,2FMDK4KC1EBB67284,F97559,NEW,2014,FORD,EDGE,K4K,UT,AUTOMATIC,,,5,,3.5L,,UX/GRAY,GW/BLACK,37574.08,39590.00,,39590.00,11/12/14,,,300A UX GW 64D 99C 44J TD1 17V 51E 153 16W 422 68B FUEL FDMA,,
2120322,1FTEX1E88FFA94754,F98476,NEW,2015,FORD,F150,X1E,PU,AUTOMATIC,,,9,,3.5L,,W6/GREEN,MG/GRAY,39130.92,42410.00,,42410.00,03/03/15,,,302A W6 MG 998 446 X26 153 422 53A 655 67T FUEL FDMA SAD,,C
2120322,1FT7X2B65FED23804,F98869,NEW,2015,FORD,F250,X2B,PU,AUTOMATIC,,,5.,8,6.2L,,W6/GREEN,3S,41174.90,43820.00,,43820.00,04/17/15,,,603A W6 3S 996 44P TBK X3E 18Q 213 39S 422 43B 435 473 592 61S 64W 66S 76S 965 FUEL FDMA,,C
2120322,1FTEW1EG4FFB27839,F98870,NEW,2015,FORD,F150,W1E,PU,AUTOMATIC,,,5.,6,3.5L,,W6/GREEN,KJ,57937.44,63125.00,,63125.00,04/17/15,,,601A W6 KJ 99G 446 XL3 86K 153 422 43V 47R 53A 61M 63S 655 68T 96L 96W FUEL FDMA SAD,,C
2120322,1FM5K8F85FGB44943,F97691,NEW,2015,FORD,EXPLORER,K8F,UT,AUTOMATIC,,,3,,3.5L,,UX/GRAY,CL/GRAY,44596.08,47290.00,,48290.00,11/24/14,,,302A UX CL 998 44J 153 422 439 FUEL FDMA SAD,,
2120322,1FM5K8B81FGC43877,F98739,NEW,2015,FORD,EXPLORER,K8B,UT,AUTOMATIC,,,11,,3.5L,,UH/BLACK,7L/GRAY,32742.68,34085.00,,34085.00,04/01/15,,,100A UH 7L 998 44J T88 53M 153 422 85B FUEL FDMA,,
2120322,1FADP3F22FL226268,F98215,NEW,2015,FORD,FOCUS,P3F,SD,AUTOMATIC,,,15,,2.0L,,RR/RED,YL/GRAY,19752.64,20775.00,,20775.00,02/05/15,,,200A RR 992 YL 44W TSL 425 981 FUEL FDMA,,
2120322,1FAHP2E80FG162984,F99001,NEW,2015,FORD,TAURUS,P2E,SD,AUTOMATIC,,,1,,3.5L,,UX/GRAY,MW/BLACK,31145.26,33150.00,,33150.00,04/28/15,,,201A UX MW 998 44J 153 20N 422 439 451 FUEL FDMA,,
2120322,1FM5K7B83FGC32180,F98608,NEW,2015,FORD,EXPLORER,K7B,UT,AUTOMATIC,,,3,,3.5L,,UH/BLACK,7L/GRAY,30392.68,31595.00,,31595.00,03/18/15,,,100A UH 7L 998 44J T88 153 422 FUEL FDMA,,
2120322,1FDWE3FL0FDA06652,F97167,NEW,2015,FORD,E350,E3F,VN,AUTOMATIC,,,922,8,5.4L V8,,YZ/WHITE,AW/GRAY,35689.02,40590.00,,40590.00,09/30/14,,,780A YZ AE 572 587 593 596 945 99L 44T T38 XE6 516 18A 903 153 162 20X 211 425 525 54E 657 948 FUEL FDMA UPFIT,138,C
2120322,2FMDK4JC6EBB66696,F97822,NEW,2014,FORD,EDGE,K4J,UT,AUTOMATIC,,,2,,3.5L,,UX/GRAY,GL/GRAY,35430.08,37430.00,,37430.00,12/05/14,,,205A UX GL 64E 99C 44J 153 422 52N 61P FUEL FDMA SAD,,
2120322,1FADP3F24FL226269,F98216,NEW,2015,FORD,FOCUS,P3F,SD,AUTOMATIC,,,16,,2.0L,,RR/RED,YL/GRAY,19752.64,20775.00,,20775.00,02/05/15,,,200A RR YL 992 44W TSL 425 981 FUEL FDMA,,
2120322,1FM5K7B82FGC54994,F98871,NEW,2015,FORD,EXPLORER,K7B,UT,AUTOMATIC,,,6,6,3.5L,,YZ/WHITE,7L,30389.26,31595.00,,31595.00,04/17/15,,,100A YZ 7L 998 44J T88 153 422 FUEL FDMA,,
